bat_SB,Year,bat_AB,bat_SF,bat_TB,bat_CS,bat_SH,bat_2B,bat_PA,bat_1B,bat_SO,bat_H,bat_HBP,bat_GIDP,bat_R,bat_BB,bat_FO,bat_G,bat_3B,bat_GO,bat_RBI,bat_HR,bat_IBB,bat_BB_percent,bat_K_percent,pit_BF,pit_BK,pit_SHO,pit_IP,pit_ER,pit_W,pit_NBB,pit_SO,pit_GR,pit_SV,pit_H,pit_HBP,pit_HLD,pit_BB,pit_R,pit_FO,pit_G,pit_GO,pit_BS,pit_WP,pit_L,pit_HR,pit_NP,pit_IBB,pit_CG,pit_GS,fld_G,fld_TC,fld_PO,fld_A,fld_E,fld_DP,fld_TP,fld_PB,fld_CS,fld_SB,fld_POS_main,Win,Lose,Tie,Name_Display,Team_Display,Year_Display,Real_OPS
1.0,2024,404.0,3.0,171.0,0.0,2.0,16.0,442.0,91.0,84.0,119.0,9.0,10.0,50.0,24.0,116.0,111.0,0.0,90.0,59.0,12.0,1.0,0.05429864253393665,0.19004524886877827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,413.0,383.0,24.0,6.0,21.0,0.0,0.0,0.0,0.0,0,62.0,57.0,1.0,朱育賢,樂天,2024,0.7687218721872187
1.0,2023,138.0,0.0,34.0,0.0,5.0,7.0,156.0,20.0,28.0,27.0,1.0,2.0,12.0,12.0,45.0,59.0,0.0,43.0,9.0,0.0,0.0,0.07692307692307693,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,194.0,87.0,105.0,2.0,26.0,0.0,0.0,0.0,0.0,0,62.0,55.0,3.0,林祖傑,統一,2023,0.5112774738458585
0.0,2024,90.0,2.0,36.0,1.0,5.0,6.0,103.0,20.0,19.0,27.0,1.0,2.0,16.0,5.0,24.0,58.0,0.0,27.0,12.0,1.0,0.0,0.04854368932038835,0.18446601941747573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,156.0,74.0,78.0,4.0,14.0,0.0,0.0,0.0,0.0,0,66.0,53.0,1.0,林祖傑,統一,2024,0.736734693877551
17.0,2023,368.0,2.0,156.0,3.0,10.0,24.0,417.0,87.0,48.0,117.0,8.0,10.0,47.0,29.0,101.0,104.0,3.0,114.0,41.0,3.0,0.0,0.06954436450839328,0.11510791366906475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,275.0,94.0,166.0,15.0,18.0,1.0,0.0,0.0,0.0,2,48.0,67.0,5.0,李宗賢,富邦,2023,0.8022914218566393
11.0,2024,385.0,4.0,132.0,8.0,7.0,22.0,423.0,78.0,54.0,103.0,2.0,6.0,49.0,25.0,121.0,100.0,2.0,118.0,29.0,1.0,0.0,0.0591016548463357,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,430.0,182.0,236.0,12.0,57.0,0.0,0.0,0.0,0.0,1,53.0,66.0,1.0,李宗賢,富邦,2024,0.6553571428571429
9.0,2023,407.0,2.0,182.0,3.0,0.0,16.0,471.0,90.0,59.0,122.0,7.0,11.0,64.0,55.0,129.0,111.0,4.0,99.0,76.0,12.0,2.0,0.11677282377919321,0.12526539278131635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,216.0,213.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5,62.0,55.0,3.0,蘇智傑,統一,2023,0.8378326212721117
1.0,2024,192.0,0.0,68.0,2.0,0.0,5.0,207.0,47.0,38.0,55.0,0.0,8.0,22.0,15.0,58.0,59.0,1.0,41.0,26.0,2.0,1.0,0.07246376811594203,0.18357487922705315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,45.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66.0,53.0,1.0,蘇智傑,統一,2024,0.6923309178743962
0.0,2023,156.0,2.0,43.0,0.0,2.0,2.0,171.0,31.0,29.0,35.0,1.0,3.0,15.0,10.0,46.0,54.0,0.0,50.0,11.0,2.0,0.0,0.05847953216374269,0.1695906432748538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,352.0,313.0,37.0,2.0,3.0,0.0,1.0,16.0,23.0,3,62.0,55.0,3.0,林岱安,統一,2023,0.5478303747534516
1.0,2024,107.0,3.0,33.0,0.0,2.0,4.0,126.0,25.0,18.0,29.0,2.0,2.0,8.0,12.0,29.0,42.0,0.0,36.0,10.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,270.0,239.0,30.0,1.0,2.0,0.0,1.0,12.0,14.0,3,66.0,53.0,1.0,林岱安,統一,2024,0.6551854085016582
3.0,2023,73.0,1.0,20.0,1.0,0.0,2.0,82.0,12.0,20.0,15.0,2.0,1.0,10.0,6.0,24.0,20.0,0.0,15.0,12.0,1.0,0.0,0.07317073170731707,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,107.0,49.0,53.0,5.0,9.0,0.0,0.0,0.0,0.0,1,60.0,56.0,4.0,林子偉,樂天,2023,0.5544604076177748
5.0,2024,166.0,2.0,53.0,1.0,3.0,5.0,189.0,21.0,37.0,32.0,1.0,3.0,17.0,17.0,57.0,59.0,2.0,45.0,15.0,4.0,0.0,0.08994708994708994,0.19576719576719576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,130.0,91.0,35.0,4.0,7.0,0.0,0.0,0.0,0.0,1,62.0,57.0,1.0,林子偉,樂天,2024,0.5880943127348102
10.0,2023,403.0,3.0,160.0,5.0,6.0,13.0,481.0,106.0,43.0,127.0,4.0,10.0,70.0,65.0,101.0,109.0,4.0,141.0,49.0,4.0,2.0,0.13513513513513514,0.0893970893970894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,282.0,273.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4,62.0,55.0,3.0,陳傑憲,統一,2023,0.8096539114535719
7.0,2024,401.0,4.0,167.0,3.0,4.0,13.0,472.0,112.0,50.0,134.0,7.0,15.0,71.0,56.0,103.0,112.0,7.0,122.0,55.0,2.0,1.0,0.11864406779661017,0.1059322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,234.0,230.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1,66.0,53.0,1.0,陳傑憲,統一,2024,0.8373990238080014
2.0,2023,259.0,3.0,122.0,1.0,0.0,9.0,292.0,38.0,57.0,64.0,5.0,5.0,40.0,25.0,98.0,76.0,2.0,43.0,35.0,15.0,1.0,0.08561643835616438,0.1952054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,134.0,129.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7,62.0,55.0,3.0,林安可,統一,2023,0.7929602792616491
5.0,2024,408.0,6.0,188.0,3.0,0.0,21.0,477.0,63.0,100.0,105.0,3.0,12.0,63.0,60.0,129.0,118.0,1.0,80.0,93.0,20.0,3.0,0.12578616352201258,0.20964360587002095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,183.0,176.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7,66.0,53.0,1.0,林安可,統一,2024,0.8129855715871254
0.0,2023,94.0,1.0,19.0,1.0,4.0,3.0,105.0,13.0,12.0,16.0,1.0,3.0,10.0,5.0,34.0,37.0,0.0,37.0,2.0,0.0,0.0,0.047619047619047616,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,193.0,181.0,10.0,2.0,2.0,0.0,3.0,4.0,29.0,3,60.0,56.0,4.0,張閔勛,樂天,2023,0.4199494417526859
0.0,2024,151.0,1.0,46.0,0.0,3.0,7.0,166.0,24.0,21.0,33.0,3.0,4.0,10.0,8.0,56.0,59.0,0.0,45.0,18.0,2.0,0.0,0.04819277108433735,0.12650602409638553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,309.0,282.0,23.0,4.0,2.0,0.0,0.0,9.0,42.0,3,62.0,57.0,1.0,張閔勛,樂天,2024,0.5745744118961524
1.0,2023,212.0,0.0,47.0,0.0,5.0,4.0,231.0,35.0,54.0,40.0,0.0,4.0,14.0,14.0,66.0,87.0,0.0,57.0,10.0,1.0,0.0,0.06060606060606061,0.23376623376623376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,506.0,469.0,35.0,2.0,2.0,0.0,2.0,13.0,34.0,3,57.0,58.0,5.0,高宇杰,中信,2023,0.46063616630489235
3.0,2024,294.0,3.0,97.0,4.0,4.0,12.0,330.0,58.0,55.0,74.0,2.0,8.0,32.0,27.0,89.0,109.0,1.0,83.0,37.0,3.0,1.0,0.08181818181818182,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,662.0,605.0,53.0,4.0,6.0,0.0,2.0,13.0,26.0,3,70.0,50.0,0.0,高宇杰,中信,2024,0.6458828930345144
5.0,2023,234.0,3.0,116.0,1.0,3.0,19.0,265.0,54.0,40.0,79.0,1.0,6.0,47.0,24.0,49.0,62.0,0.0,72.0,35.0,6.0,2.0,0.09056603773584905,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,276.0,121.0,144.0,11.0,35.0,0.0,0.0,0.0,0.0,1,60.0,56.0,4.0,林立,樂天,2023,0.8926730606119919
19.0,2024,337.0,3.0,151.0,5.0,1.0,13.0,372.0,99.0,57.0,119.0,3.0,4.0,65.0,28.0,76.0,86.0,2.0,89.0,34.0,5.0,0.0,0.07526881720430108,0.1532258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,327.0,177.0,138.0,12.0,40.0,0.0,0.0,0.0,0.0,1,62.0,57.0,1.0,林立,樂天,2024,0.8523838850808225
8.0,2023,239.0,0.0,82.0,1.0,8.0,8.0,262.0,56.0,35.0,67.0,3.0,11.0,25.0,12.0,65.0,72.0,2.0,80.0,19.0,1.0,0.0,0.04580152671755725,0.13358778625954199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,273.0,107.0,156.0,10.0,36.0,0.0,0.0,0.0,0.0,1,62.0,55.0,3.0,陳重廷,統一,2023,0.6659308799789148
9.0,2024,362.0,4.0,110.0,2.0,7.0,9.0,399.0,75.0,53.0,89.0,1.0,13.0,37.0,25.0,112.0,111.0,3.0,119.0,39.0,2.0,0.0,0.06265664160401002,0.13283208020050125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,371.0,142.0,220.0,9.0,42.0,0.0,0.0,0.0,0.0,1,66.0,53.0,1.0,陳重廷,統一,2024,0.5972347502536927
0.0,2023,251.0,0.0,75.0,3.0,7.0,8.0,302.0,44.0,67.0,56.0,0.0,2.0,36.0,44.0,62.0,82.0,1.0,73.0,24.0,3.0,0.0,0.1456953642384106,0.22185430463576158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,402.0,165.0,233.0,4.0,55.0,0.0,0.0,0.0,0.0,1,57.0,58.0,5.0,岳東華,中信,2023,0.6377878317239516
8.0,2024,356.0,6.0,113.0,5.0,16.0,12.0,442.0,54.0,82.0,75.0,1.0,7.0,48.0,63.0,114.0,118.0,1.0,107.0,43.0,8.0,0.0,0.1425339366515837,0.18552036199095023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,597.0,219.0,372.0,6.0,87.0,0.0,0.0,0.0,0.0,1,70.0,50.0,0.0,岳東華,中信,2024,0.6437068101492852
10.0,2023,349.0,2.0,143.0,0.0,1.0,11.0,410.0,86.0,58.0,106.0,3.0,8.0,40.0,55.0,103.0,106.0,1.0,85.0,48.0,8.0,2.0,0.13414634146341464,0.14146341463414633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,154.0,150.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5,57.0,58.0,5.0,詹子賢,中信,2023,0.810720115453864
1.0,2024,251.0,3.0,83.0,2.0,0.0,14.0,287.0,48.0,59.0,64.0,4.0,4.0,18.0,29.0,92.0,94.0,1.0,39.0,28.0,1.0,0.0,0.10104529616724739,0.20557491289198607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,128.0,121.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,5,70.0,50.0,0.0,詹子賢,中信,2024,0.6686563849133085
3.0,2023,222.0,1.0,80.0,4.0,11.0,9.0,256.0,48.0,38.0,61.0,3.0,4.0,26.0,19.0,42.0,74.0,2.0,93.0,33.0,2.0,0.0,0.07421875,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,452.0,401.0,48.0,3.0,2.0,0.0,3.0,16.0,44.0,3,62.0,55.0,3.0,陳重羽,統一,2023,0.6991358705644419
8.0,2024,246.0,1.0,88.0,2.0,9.0,12.0,272.0,50.0,56.0,66.0,2.0,5.0,41.0,14.0,57.0,84.0,2.0,77.0,22.0,2.0,0.0,0.051470588235294115,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,584.0,541.0,38.0,5.0,3.0,0.0,2.0,13.0,35.0,3,66.0,53.0,1.0,陳重羽,統一,2024,0.6695106494791183
9.0,2023,379.0,3.0,132.0,6.0,5.0,14.0,422.0,73.0,52.0,96.0,9.0,6.0,47.0,26.0,129.0,103.0,5.0,110.0,34.0,4.0,0.0,0.061611374407582936,0.12322274881516587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,351.0,165.0,176.0,10.0,31.0,1.0,0.0,0.0,0.0,1,48.0,67.0,5.0,王正棠,富邦,2023,0.6624336414773195
4.0,2024,315.0,7.0,146.0,1.0,7.0,19.0,354.0,78.0,33.0,105.0,6.0,7.0,38.0,19.0,100.0,100.0,2.0,91.0,44.0,6.0,3.0,0.05367231638418079,0.09322033898305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,153.0,150.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5,53.0,66.0,1.0,王正棠,富邦,2024,0.8381318329445131
1.0,2023,175.0,1.0,77.0,0.0,1.0,10.0,200.0,38.0,36.0,53.0,1.0,3.0,26.0,22.0,40.0,61.0,1.0,48.0,19.0,4.0,0.0,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,243.0,146.0,94.0,3.0,34.0,0.0,0.0,0.0,0.0,0,57.0,58.0,5.0,王政順,中信,2023,0.8219095477386935
2.0,2024,143.0,1.0,49.0,1.0,2.0,6.0,158.0,30.0,44.0,38.0,2.0,7.0,15.0,10.0,31.0,70.0,1.0,33.0,15.0,1.0,0.0,0.06329113924050633,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,128.0,47.0,75.0,6.0,15.0,0.0,0.0,0.0,0.0,0,70.0,50.0,0.0,王政順,中信,2024,0.6631701631701632
6.0,2023,406.0,6.0,165.0,1.0,1.0,18.0,454.0,75.0,87.0,107.0,5.0,10.0,48.0,36.0,133.0,113.0,2.0,86.0,65.0,12.0,3.0,0.07929515418502203,0.19162995594713655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1016.0,908.0,102.0,6.0,87.0,1.0,0.0,0.0,0.0,0,48.0,67.0,5.0,范國宸,富邦,2023,0.7331147576637415
2.0,2024,287.0,3.0,82.0,2.0,0.0,10.0,320.0,52.0,49.0,65.0,2.0,4.0,23.0,28.0,109.0,78.0,2.0,67.0,28.0,1.0,1.0,0.0875,0.153125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,508.0,457.0,47.0,4.0,57.0,0.0,0.0,0.0,0.0,0,53.0,66.0,1.0,范國宸,富邦,2024,0.5825892857142857
4.0,2023,262.0,3.0,120.0,2.0,2.0,17.0,293.0,66.0,43.0,88.0,6.0,4.0,22.0,20.0,76.0,86.0,0.0,60.0,48.0,5.0,0.0,0.06825938566552901,0.14675767918088736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,417.0,343.0,68.0,6.0,37.0,0.0,0.0,0.0,0.0,0,62.0,55.0,3.0,陳鏞基,統一,2023,0.8497678444951602
